content_seg_augmented	label
环球网 报道 徐璐明 美国 半个 时间 入列 两艘 弗吉尼亚 核潜艇 疫情 未能 举办 服役 仪式 两艘 核潜艇 入列 显得 颇为 低调 美国 海军 弗吉尼亚 核潜艇 美国 海军 研究 学会 网站 USNI 报道 美国 海军 首艘 BlockIV 弗吉尼亚 核潜艇 佛蒙特 上周 正式 服役 新冠 肺炎 疫情 旅行 大规模 集会 服役 低调 美国 海军 取消 以往 隆重 服役 仪式 佛蒙特 美国 最新 建造 BlockIV 弗吉尼亚 首艇 2018 下水 舾装 海试 正式 交付 美军 部队 相比 此前 型号 BlockIV 弗吉尼亚 核潜艇 进一步提高 部件 稳定性 寿命 期内 大修 维护 次数 减少 服役期 部署 两周 美国 建造 一艘 BlockIII 弗吉尼亚 核潜艇 特拉华 入列 美国 海军 疫情 举办 服役 仪式 特拉华 弗吉尼亚 BlockIII 攻击 核潜艇 一艘 BlockIII 装备 两个 新型 MAC 六联 圆柱 垂直 发射装置 VPT 发射装置 发射 六枚 战斧巡航导弹	4
搜索 下载 华舆 APP 浏览 世界 国家 媒体 新闻资讯 无需 翻译 岛风 驱逐舰 新华网 资料 图华 舆讯据 日本 东方 新报 报道 日本 统合 幕僚 监部 通报 当天 晚间 海上 自卫队 岛风 驱逐舰 东海 公海 海域 一艘 中国籍 渔船 相撞 日本 防卫 省称 事故 人员伤亡 富士 新闻网 报道 事发 海域 位于 鹿儿岛县 屋久岛 以西 650 千米 位于 龙井 油气田 以北 NHK 报道 冲撞 岛风舰 左舷 水线 米处 厘米 破损 舰员 伤亡 舰载 小艇 抵近 观察 渔船 发现 渔船 大碍 事故 两船 自主 航行 日经 新闻 援引 防卫 报道 岛风 舰于 驶离 佐世保 基地 东海海域 执行 警戒 监视 接获 事故 渔船 有意 情报 海自 护卫舰 司令部 成立 事故 调查 委员会 调查 事故 原因 共同社 报道 岛风 驱逐舰 DDG 172 1988 服役 风级 第二艘 风级 日本 宙斯盾 服役 一级 防空驱逐舰 海自正 以新盾 换下 两艘 老舰 本月 摩耶号 DDG 179 服役 同日 旗风舰 转为 训练舰 明年 服役 岛风舰 转为 训练舰 退出 一线 行列 该舰 舰长 150 164 满载 排水量 5900 标题 日本海 自岛 风号 驱逐舰 中国 渔船 东海 公海 相撞 未经 授权 禁止 转载 摘编 复制 建立 镜像 违者 依法追究 法律责任 来源 东方 新报 安卓 用户 商店 搜索 下载 华舆 APP 浏览 世界 国家 媒体 新闻资讯 无需 翻译	5
观察者 网王 世纯 日晚 中印边境 加勒 河谷 地区 印军 违背 承诺 蓄意 发动 挑衅 人员伤亡 引发 边境 局势 高度 紧张 群众 关心 印度 兵力部署 情况 印度 中印边境 部署 部队 印度陆军 南亚 陆军 世界 大陆军 共有 员额 110 万人 周边国家 相比 印军 兵力 庞大 技术 兵器 数量 印度陆军 俄罗斯 购买 3500 主战坦克 2700BMP 步兵 战车 俄军 主流 装备水平 好于 我军 尚未 换装 单位 印军 摩步 单位 机械化 程度 缺失 体系 缺少 信息化 陆航 部队 远程打击能力 依赖 外购 截止 2020 印度陆军 编制 个师 包括 平原 整编师 步兵师 山地师 装甲师 炮兵师 陆军 步兵 装甲师 印度 印巴 一线 克什米尔地区 部署 个师 中印边境 地区 印度 编制 个军 个师 一线 部队 个师 装甲旅 一线 部队 山地步兵师 印军 中印 边界 部署 整体 部署 东段 人多 西段 坦克 缺乏 机械化 兵力 工事 前沿 部队 师级 单位 部署 中印 东西 两段 边境 距离 边境 200 公里 以内 中印边境 争议 地段 分为 西段 中段 东段 负责 中印 边界 中段 西段 印度 北部 军区 中央 军区 单位 负责 中印 边界 东段 印度陆军 东部 军区 近期 事件 发生 西段 西段 中段 方向 这一 方向 印度 北部 司令部 拥有 个军 三个 北部 军区 兼顾 印巴边境 北部 防御 负责 中印边境 新疆 一线 单位 驻地 列城 距离 本次 冲突 单位 部署 列城 印度 步兵师 班公湖 直线 距离 不到 200 千米 本次 参加 边境地区 少将 会谈 步兵师 师长 阿比 吉特 帕特 AbhijitBapat 下辖 步兵 山地 步兵 独立 步兵 102 118 独立 装甲 254 旅和 军属 炮兵旅 步兵师 编制 坦克团 步兵旅 步兵旅 编制 个团 3000 山地步兵师 编制 坦克团 军属 254 装甲旅 下辖 两个 坦克团 机械化 步兵团 机械化 步兵团 装备 俄制 BMP 步兵 战车 坦克团 装备 72M1 坦克 印军 拉克 一线 总共 坦克团 177 坦克 120 步战车 机动 反击 兵力 山地师 下辖 山地旅 山地 炮兵旅 驻扎 中印边境 中段 西段 克什米尔地区 印度 部署 重兵 下辖 步兵 步兵 山地 步兵 旅和 信息化 下辖 步兵 步兵 山地 步兵 独立 装甲 巴基斯坦 克什米尔地区 部署 步兵师 机步 装甲旅 独立 山地步兵旅 印度 克什米尔 一线 抽出 打击 中国 部队 部署 约尔 步兵师 9000 步兵 坦克 新疆军区 威胁 西藏 方向 负责 中印 边界 东段 印度陆军 东部 军区 军区 印度陆军 军区 印度 中国 军事力量 重视 印度陆军 东部 军区 下辖 四个 独立师 山地军 山地军 新编 山地军 山地军 独立 步兵师 山地师 万人 司令部 直辖 坦克 108 主战坦克 BMP 步兵 战车 印度 东部 军区 坦克 受限于 机械化 程度 机动 能力差 印军 东段 永备工事 牵引式 炮兵团 人数 众多 呈现 防守 态势 印度 山地师 下辖 山地步兵旅 山地 炮兵旅 相较 平原 步兵旅 山地步兵旅 人数 火力 更差 山地步兵旅 团级 编制 下辖 三个 步兵营 炮兵营 迫击炮 无身 火炮 炮兵旅 下辖 三个 炮兵团 轻型防空团 旅级 炮兵 105 毫米 榴弹炮 120 毫米 迫击炮 第三军 第四 拥有 军属 155 毫米 榴弹炮 装备 FH 77B 牵引式 155 毫米 加榴炮 藏南地区 部署 印度 山地军 主力 大部 负责 不丹 藏南地区 西段 防御 山地师 负责 藏南地区 东段 防御 山地 山地 部署 南部 地区 负责 缅甸 防御 战时 北上 驻扎 西孟加拉邦 北部 锡金 负责 西里 古丽 走廊 防守 距离 亚东县 较近 上次 洞朗 对峙 时期 印军 部署 洞朗 一线 对抗 边防团 山地师 下属 164 山地 打击旅	5
军事 识别 网站 报道 国防 研究 机构 研制 一种 称为 帕拉 纳什 近程 地对地 弹道导弹 射程 200 千米 采用 常规 弹头 印度 单级 固体燃料 导弹 几年 试验 导弹 向外 出口 射程 国际 导弹 贸易 条约 许可 以内 帕拉 纳什 印度 研制成功 一种 帕拉 战术 弹道导弹 射程 150 千米 导弹 装备 印度陆军 空军 帕拉 导弹 帕拉 定位 一种 高效 费比 快速反应 全天候 地形 高精度 战场 战术 支援 武器系统 导弹 研制 印度 国防 研究 组织 承担 研制 周期 不到 两年 导弹 武器系统 机动性 加速 精度高 部署 印度陆军 打击 战略 战术 目标 武器 每台 携带 六枚 导弹 单车 作战 集群 作战 帕拉 装备 类型 弹头 垂直 发射 攻击 方向 目标 采用 固体 发动机 停车 两到 三分钟 发射 时间 液体燃料 普里特 导弹 快得多 射程 150 千米 填补 那卡 多管火箭炮 旋风 多管火箭炮 普利 特维 导弹 之间 射程 空白 印度 那卡 火箭炮 印度 俄罗斯 引进 旋风 火箭炮	6
时间 2020 国务委员 外长 王毅 莫斯科 俄罗斯 外长 拉夫罗夫 共见 应询 中印关系 发布 看法 时间 2020 国务委员 外长 王毅 莫斯科 俄罗斯 外长 拉夫罗夫 共见 应询 中印关系 发布 看法 王毅 外界 中印关系 关注 我同 苏杰生 外长 上海 合作 组织 外长 期间 边境 局势 双边关系 交换 意见 此前 我同 苏杰生 外长 瓦尔 国家 顾问 电话 沟通 昨天 会晤 印方 表达 外交 政治 渠道 缓解 边境 紧张局势 意愿 中方 相向 而行 达成 五点 共识 发布 联合 新闻稿 中方 希望 共识 落到实处 当务之急 印方 江岸 军人 边境地区 违反 承诺 再次出现 开枪 意外事件 撤出 越线 人员 装备 恢复 边境地区 和平 安宁 下工夫 推进 对话 谈判 最终 化解 边境 创造条件	5
环球网 报道 徐璐明 美国 星条旗 网站 报道 美国 海军 海上 部署 尼米兹 航母 航母 至少 一名 舰员 感染 新冠 病毒 这是 美国 海军 应对 这一 疾病 面临 最新 挑战 新冠 肺炎 停泊 关岛 罗斯福 航母 遭受 不小 损失 报道 尼米兹 航母 月初 水兵 上船 上船 努力 民众 隔离 开来 但据 知情 人士 透露 至少 一名 水兵 症状 航母 带走 隔离 一名 美国国防部 官员 这名 水兵 接受 两次 病毒检测 两次 美国 海军 发言人 海军 中校 约翰 法吉 尼米兹 号航 舰员 消毒 工作 美国 疾病 控制 预防 中心 指导 舰员们 减少 人员 聚集 法吉在 一封 邮件 中说 美国 第三 舰队 航母 打击 大队 尼米兹 航母 致力于 保证 官兵 身体健康 时刻 执行 国家 赋予 尼米兹 航母 搭载 4800 名舰员 一位 该舰 舰员 父亲 尼米兹 检测 措施 体温 检测 舰员 询问 不适 舰员们 上船 新冠 病毒 检测 儿子 担心 这件 重视 这位 舰员 父亲 航母 T恤 制作 面罩 聚在一起 讨论 舰上 疫情	5
环球网 报导 徐璐明 空军 情报 网站 报导 俄罗斯 第五代 战斗机 采用 电动 控制 替换成 传统 液压 系统 减少 雷达 信号 特征 增强 装甲车辆 简化 保护 报导 援引 俄罗斯 消息报 报导 装备 电动 控制系统 战斗机 预计 2022 首飞 俄罗斯 国防 工业部门 消息人士 升级版 原型机 2022 首飞 工程师 战斗机 控制 设计 电动 驱动器 增强 战斗机 装甲车辆 保护 提供 优势 这项 改进 CDEX 至少 两年 时间 俄罗斯 工程师 测试 设备 飞行 特性 电磁兼容 安全性 系统 可靠 内外部 屏蔽 电击 过度 电动 控制 一项 工作 俄罗斯 专家 成功 将会 惊人 液压管线 机械 装置 电动机 马达 空间 战斗机 将会 保护 简单 更换 零部件 有毒 液压油 盗用 情况 俄罗斯 英雄 试飞员 奥列格 穆托文 电动 控制系统 提高 战机 生存能力 飞机 舵面 操控 飞行 动作 包括 襟翼 尾翼 方向舵 喷气式 战斗机 飞行员 助力器 情况 控制 飞机 喷气 时代 来临 飞机 载重量 速度 略有 增加 飞行员 人力 操作 飞机 引入 液压 控制系统 勒图韦县 控制 一架 飞机 战机 配备 先进 强大 高压 液压 系统 输液管 安装 机翼 机身 占据 空间 不堪一击 穆托 文说 喷气式 飞机 液压 顾虑 超过 300 标准大气压 管道 损坏 液压油 瞬间 散尽 助力器 工作 不幸 经历 情况 电动 控制 情况 管道 电缆 替换成 地方 安装 备用 电缆 电缆 损坏 情况 整体 影响 采用 电动 控制 充填 易燃 有毒 液压油 取消 液压泵 液压 管道 减轻 载重量 美国 欧洲 民用 军用 公司 设计 电力 飞机 电力 驱动 替换成 液压 驱动 这是 一种 先进 方法 美国 战斗机 很大 优势 采用 电液 混合系统 抛弃 液压 控制 令人 期待 制造 JAS 鹰狮 战斗机 瑞典 萨博 公司 飞机制造 项目 装备 电力 控制系统 方法 用于 先进 民用飞机 之上 波音 787 客机 采用 电动 刹车 系统 系统 实时 精确 控制 参数 包括 刹车片 磨损 程度 俄罗斯 战斗机 2010 首飞 部署 测试 五代 正式 列装 已有 多项 升级 计划 推进 该机 俄罗斯 未来 几十年 空中 作战 主力 第二阶段 升级 中将 采用 新型 发动机 装备 AL 41F1 发动机 最新 产品 发动机 装机 海试 俄罗斯国防部 部长 阿列克谢 克里 沃卢科 此前 发动机 节省 燃料 成本 看不清楚 加力 情况 下以 亚音速 长距离 飞行 强大 发动机 更好 电控 控制系统 电力 需求	6
本报 北京 日电 俄中 日晚 中印 边界问题 中方 特别 代表 国务委员 外交部长 王毅同 印方 特别 代表 印度 国家 顾问 瓦尔 相恋 通电话 王毅 中印 建交 周年 中印关系 历经 风雨 考验 发展 局面 来之不易 前不久 中印 边界 西段 发生 加勒 河谷 事件 是非曲直 中方 捍卫 领土主权 维护 边境地区 和平 安宁 王毅 发展 振兴 中印 第一 要务 大方向 印有 长久 战略 和平统一 利益 始终 缔结 互不 构成威胁 互为 发展 机遇 战略 判断 高度重视 两国关系 面临 局面 协同 共同努力 加以克服 扭转 希望 印方 中方 相向 而行 正确引导 舆情 民意 维护 推进 交往 合作 争议 扩大化 复杂化 做法 维护 中印关系 大局 缓和 边界 事态 坦诚 交换 意见 达成 共识 双方同意 领导人 达成 共识 维护 边境地区 和平 安宁 双边关系 长远 发展 至关重要 边界问题 置于 双边关系 高层领导 位置 分歧 争端 重申 遵守 两国 边界问题 签署 一系列 协定 协议 共同努力 缓和 边境地区 局势 双方同意 特别 代表 会晤 机制 沟通 不间断 中印边境 事务 磋商 协调 工作 机制 会议 不断完善 边境地区 信任 措施 建设 影响 边境地区 和平 安宁 事件 再次发生 近期 军事 酿成 外交 会晤 进展 同意 对话 磋商 抓紧 落实 边防部队 军长 会谈 达成 各项 共识 一线 部队 脱离 接触 进程 制约 人民日报 2020	5
环球网 军事 报道 共同社 报道 日本 防卫 冲绳县 宫古岛 驻地 部署 地对空 导弹部队 报道 这是 日本 诸岛 防卫 措施 去年 成立 警备 部队 380 驻地 规模 700 部署 地对空 部队 是从 长崎县 竹松 驻地 迁移 部队 新设 宫古岛 驻地 部署 自卫队 去年 发现 充分说明 情况 导弹 弹药 暂时 撤至 岛外 弹药库 2021 月底 运入 岛内 日本自卫队 陆上 幕僚长 浅悟郎 记者会 强化 地区 防卫 体制 当务之急 部署 部队 威慑力 增强 同一天 千叶县 木更津 驻地 成立 鱼鹰 运输机 运输 航空队 用于 运送 离岛 防卫 部队 水陆 机动 长崎县 队员 计划 部署 规模 增至 人数 430 更津 部署 鱼鹰 期限 计划 最终 佐贺 佐贺 机场 拥有 土地权 渔业 协会 协调	4
观察者 专栏 作者 王世纯 本周 一条 军事 新闻 我军 空降兵 列装 装甲 输送车 一事 步兵 空降兵 编制 机械化 程度 见到 提升 行业 装备 缺编 不足以 应对 合成 信息化 作战 外部 局势 趋于 笔者 空降 紧急 列装 一批 重装 投送 合成 指挥 注重 装甲 运输车 一是 空降 火器 单位 提高 战斗力 潜在 军事冲突 做好 战备 二是 基础 后续 机械化 设备 入列 探索 空降 机械化 本周 军事 新闻 我军 空降兵 接受 新型 轮式 装甲 输送车 一事 改旅 改革 空降 终于 接收 装备 自然 讨论 本次 列装 轮式 列装 两个 作战 4x4 研发 4x4 装甲 输送车 指挥车 乘员 载员 装备 信息化 终端 多种 TCR 变频 电台 用于 连营 指挥 VN3 火力 引导 步兵 乘坐 装备 QJC88 127mm 车载 重机枪 装甲 输送车 该型 装输 乘员 载员 足以 搭载 空降兵 步兵 火器 公开 报道 空降兵 采用 合成 战车 步兵连 编制 编制 车排 连部 指挥车 战车 火炮 炮兵 本次 列装 车族 北方工业 VN 看家 空降 战车 VN 平台 转正 公开 外贸 资料 VN 车族 更重 正面 防护 一点 越野 性能 公路 速度 伞兵 装甲 这款 VN 装甲 输送车 技术指标 防护 大致相同 远程投送 战斗力 现役 两型 大型 运输机 一次性 投送 装甲 输送车 运输机 符合 机械化 提高 空降 合成 打击能力 本次 画面 文字 视频新闻 这篇 详细 报道 提到 合成 机械化 出口 误以为 本次 列装 VN 输是 内销 而来 版本 步兵 战车 报道 最终 明白 装备 一种 4x4 装甲 输送车 未免 失望 解放军 重视 二代 步兵 迫切需要 火炮 导弹 装甲 步兵 外贸 法宝 列装 缺乏 火力 输送 车辆 确实 安心 装装 战车 一种 并不大 本质 省钱 空降 作战 性质 作战 编制 空降 确实 火力 列装 不带 火炮 装甲 输送车 我军 空降兵 祖国统一 作战 纵深 空投 要点 夺控 能力 巷战 步兵 下车 作战 得益于 年代 我国 兵器工业 定型 轻型 军旅 师改 军改 班列 步兵 火器 用于 潜在 攻坚 作战 空降 军改 步兵连 单独 设有 火力 装有 重机枪 毫米 迫击炮 榴弹 发射器 反坦克导弹 军改 榴弹 QLU131 高速 榴弹 红箭 新型 反坦克导弹 营级 火力 空降 军在 机械化 列装 107 毫米 火箭弹 携行 火力 我军 火力 大到 营级 107 迫击炮 小到 重机枪 毫米 高速 榴弹 战时 台军 战役 战略 要点 空降 战术 战略 机动 一辆 合适 装甲 运输 载具 此前 空降 列装 DKC 伞兵 突击 装甲 猛士 两种 代步 载具 两种 车型 投送 空降 战术 指标 新型 车族 装输 装甲车 优秀 步兵 火器 算是 应有 驮马 空降 火力 大量列 装甲 输送车 装甲 输送车 部队 熟悉 装甲部队 战术 趋近 维护 部队 装备 带来 战法 装甲 输送车 本次 列装 重点 指挥车 一支 建设 思路 编制 体制 作战体系 强敌 战法 部队 空降兵 火力 支援 远非 本队 火力 空降 军在 潜在 作战 势必 地空 地地 战车 火力 引导 MD 火力 引导 工作 离不开 车载 信息化 平台 新闻 着重 提到 新型 平台 车载 指控 通信 平台 网络 型号 单元 侦察 单元 指控 通信 单元 聚合 一体化作战 体系 新闻 空降 某部 空军 歼击机 空中 导弹部队 信息化 条件 实战演习 新车 列装 空降 未来 作战 模式 类似 美军 斯特赖克 我军 生成 模式 脱胎换骨 快速 入列 装输 火器 单位 导弹 运输 作战 需求 空降 依然 一批 更好 空降 战车 填补 编制 反甲 空降兵 编制 个团 扩充 增编 直升机 突击旅 编制 海军陆战队 空降 扩编 迎来 缺编 缺编 缺乏 机械化 装备 伞兵 战车 车族 产量 降档 军改 装备 某团 手中 装备 个营 空降兵 BMD 伞兵 辆车 拆到 技术 导致 各个单位 只能 半个 实际上 机械化 装备 空降 军旅 编制 大同小异 旅都 应有 机械化 装备 VN 这款 主打 外贸 步兵 战车 空降 需求 军改 空降 复产 一批 步战 应急 控制 技术指标 至关重要 火力 指标 并未 优于 液气 至少 军改 步兵 地海 M1A2T 入列 台军 带来 军改 需求 紧张 倾向 年初 空投 测试 神秘 二代 伞兵 我国 最终 列装 空降兵 部队 空降 铁骑 轮式 装输 平台 步战 性能 空降兵 复产 空降 重视 火力 伞兵 战车 悬挂 更换 火力 系统 对抗 夺控 潜在 M1A2T 坦克 中国 空降 未来 美好 前路 艰辛 伞兵 内容 新型 轮式 装甲 输送车 我国 空降 战役 学说 俄罗斯 类似 俄军 空降兵 2S25 章鱼 SD 轻型 空降 坦克 2S9 自行 迫榴炮 空降 2BTR 工作 空降 步兵 战车 依然 我军 我国 军工 机械化 追求 目标 俄军 平台 单位 程度 俄军 功能 类似 战车 二代 迫榴炮 平台 步兵 战车 平台 处于 紧张 定型 空降兵 空投 坦克 日子 不远 希望 摸过 3485 老兵 有生之年 中国 指挥车 空降 坦克	3
王桢 消息 实习 马岩 徐璐明 美国 海军 官网 消息 美国防部 西奥多 罗斯福 尼米兹 两个 航母 战斗群 当天 西太平洋地区 展开 演练 消息 演习 内容 包括 防空 海上监视 海上 补给 防御性 空战 远程 打击 多兵种 联合 通力合作 内容 两个 航母 战斗群 包含 航空母舰 导弹巡洋舰 导弹驱逐舰 航母 舰载 作战飞机 美国 海军 通告 特意 提到 数年 美国 海军 西太平洋地区 包括 东海 南海 航母 战斗群 演习 美国 海军 里根 罗斯福 尼米兹 三个 航母 战斗群 菲律宾海 展开 训练 一位 不愿 透露 姓名 中国 专家 日时 环球时报 美媒 公开 消息 判断 航母 接近 中国 周边 海域 多长时间 力量 展示 挑衅 强度 后续 发展 美国 航母 恢复 作战 部署 中国 周边 显摆 可能性 军事 专家 王强 环球时报 美军 航母 前段时间 纷纷 新冠 肺炎 病例 战斗力 完全恢复 值得 怀疑 美军 实际上 特朗普 美国 国内外 复工 复产 航母 开往 前线 显示 美军 战斗力 依然 保存 航母 战斗力 恢复 美军 特朗普 美国 国内外 死活 反正 先给 病重 治病 不重 坚守岗位 情况 疫情 美国 航母 暴发 美军 航母 回到 亚太 海域 王强 中国 过分 紧张 战备 练兵 举办 演习 手段 告诫 美方 能力 决心 捍卫 领空 领海	1
环球时报 综合 报道 正式 组建 数月 美国 空军 公开 招兵买马 美国 星条旗 网站 报道 空军 当天 公布 第一个 正式 招兵 广告 视频 视频 37B 出镜 专家 公开 招兵 意味着 美国 空军 加速 发展 人员 美太 空军 时代 37B 具备 现实 卫星 科研 作战能力 星条旗 网站 首次公开 报道 招兵 视频 包括 太空 场景 火箭 发射 身着 太空服 军事 人员 美国 空军 军事 长官 作战 部长 雷蒙德 招募 工作 规模 万人 报道 因为 空军 首次 实质性 补充 分配 美国空军 学院 2020 毕业生 相比 招兵 关注 空军 未来 装备 星条旗 报道 视频 赫然 37B 影像 西班牙队 预览 视频 雷蒙德 提及 品牌优势 37B 这是 一种 由美 空军 小号 航天飞机 无人 增长潜力 太空 飞行器 飞行器 定于 空军 佛罗里达州 卡纳维拉尔角 发射 空军 快速 能力 办公室 主任 尔登 37B 迎来 中将 首次 采用 服务舱 陆军 装纳 实验 设备 报道 37B 发射 第一次 空军 执行 负责 37B 发射 运行 着陆 空军 说法 木星 37B 执行 一系列 包括 项未 详细 空军 试验 美国 海军 研究 实验室 一项 太阳能 转换 射频 微波 试验 两项 美国国家航空航天局 实验 中国 专家 空军 时代 37B 开发新 功能 包括 一种 武器 专家 37B 未必 市场潜力 卫星 武器 确实 具备 潜力 变轨 能力 远远 大于 传统 卫星 载人 航天器 重量 体积 燃料 携带 这为 较大 变轨 提供 美国 媒体 披露 先进 防热 设计 短暂 大气层 气动力 协助 变轨 轨道 参数 多变 增加 对手 防范 打击 难度 理论 携带 动能 或非 试验 动能 武器 击毁 瘫痪 别国 近地 轨道 卫星 英国皇家空军 配合 强大 变轨 能力 别国 低轨 卫星 现实 威胁 37B 长时间 第五次 地球 飞行 780 能力 别国 长期 威慑 发挥 长期 优势 单次 卫星 成本 反应速度 灵活性 传统 卫星 武器 更具 优势 张亦驰	6
环球网 报道 徐璐明 美俄 战机 近日 地中海 上空 近距离 接触 美方 俄军 作出 危险 举动 美军 前方 距离 不到 情况 做出 特技飞行 动作 CNN 网站 报道 美国 军方 指责 俄罗斯 一架 战斗机 地中海 上空 飞行 美军 拦截 美国 海军 巡逻机 高速 飞行 靠近 美军 机并 作出 动作 美军 机组人员 危险 境地 美国 海军 一架 俄罗斯 战斗机 地中海 上空 国际 空域 美国 8A 反潜巡逻机 拦截 美国 海军 第六 舰队 一份 声明 中说 距离 飞机 前方 英尺 762 高速 倒转 机动 飞行 invertedmaneuver 飞行员 机组人员 陷入 危险 之中 互动 报道 8A 机组人员 报告 两机 距离 过近 美军 机组人员 感受 尾流 波动 俄军 拦截 飞行 时间 持续 分钟 美国 海军 声明 补充 不负责任 美国 指责 俄罗斯队 美军 侦察机 实施 类似 拦截 包括 地中海 上空 拦截 情况 减少 类似 冲突 去年 发生 一架 俄罗斯 战斗机 拦截 美军 8A 巡逻机	5
